Name,Certificate,Runtime,Genre,Rating,Metascore,Votes
.Godzilla(2014),PG-13,123 min,"Action, Adventure, Sci-Fi",6.4,62,"343,061"
.Gods of Egypt(2016),PG-13,127 min,"Action, Adventure, Fantasy",5.4,25,"93,345"
.The World Is Not Enough(1999),PG-13,128 min,"Action, Adventure, Thriller",6.4,57,"174,638"
.Dr. No(1962),PG,110 min,"Action, Adventure, Thriller",7.3,78,"132,914"
.Under Siege(1992),R,103 min,"Action, Thriller",6.5,58,"70,026"
.How It Ends(2018),,113 min,"Action, Adventure, Drama",5.0,36,"34,627"
.Big Hero 6(2014),PG,102 min,"Animation, Action, Adventure",7.8,74,"363,354"
.Quantum of Solace(2008),PG-13,106 min,"Action, Adventure, Thriller",6.6,58,"374,286"
.Johnny English(2003),PG,88 min,"Action, Adventure, Comedy",6.2,51,"134,998"
.Last Action Hero(1993),PG-13,130 min,"Action, Adventure, Comedy",6.3,44,"123,549"
.Total Recall(1990),,113 min,"Action, Sci-Fi, Thriller",7.5,57,"275,341"
.Only the Brave(2017),PG-13,134 min,"Action, Biography, Drama",7.7,72,"43,210"
.Star Wars: Episode V - The Empire Strikes Back(1980),PG,124 min,"Action, Adventure, Fantasy",8.8,82,"1,035,370"
.Eraser(1996),R,115 min,"Action, Drama, Mystery",6.1,56,"95,951"
.The Patriot(2000),R,165 min,"Action, Drama, History",7.2,63,"235,260"
.Tropic Thunder(2008),R,107 min,"Action, Adventure, Comedy",7.0,71,"348,244"
.Constantine(2005),R,121 min,"Action, Fantasy, Horror",7.0,50,"273,977"
.Star Wars: Episode VI - Return of the Jedi(1983),PG,131 min,"Action, Adventure, Fantasy",8.3,58,"848,568"
.Doom(2005),R,105 min,"Action, Adventure, Horror",5.2,34,"98,681"
.A Knight's Tale(2001),PG-13,132 min,"Action, Adventure, Romance",6.9,56,"155,853"
.San Andreas(2015),PG-13,114 min,"Action, Adventure, Drama",6.1,43,"189,650"
.Spy(2015),R,119 min,"Action, Comedy, Crime",7.0,75,"211,735"
.Starship Troopers(1997),R,129 min,"Action, Adventure, Sci-Fi",7.2,51,"249,216"
.Blade(1998),R,120 min,"Action, Horror, Sci-Fi",7.1,45,"223,358"
.Immortals(2011),R,110 min,"Action, Drama, Fantasy",6.0,46,"151,899"
.Pineapple Express(2008),R,111 min,"Action, Comedy, Crime",7.0,64,"289,952"
.Flash Gordon(1980),,111 min,"Action, Adventure, Sci-Fi",6.5,58,"45,159"
.Death Wish(1974),,93 min,"Action, Crime, Drama",7.0,51,"31,441"
.Smokey and the Bandit(1977),,96 min,"Action, Comedy",6.9,50,"40,506"
.The Great Wall(I) (2016),PG-13,103 min,"Action, Adventure, Fantasy",6.0,42,"108,875"
.The Crow(1994),R,102 min,"Action, Drama, Fantasy",7.6,71,"153,754"
.Batman Returns(1992),PG-13,126 min,"Action, Crime, Fantasy",7.0,68,"249,870"
.True Lies(1994),R,141 min,"Action, Comedy, Thriller",7.2,63,"217,465"
.2012(I) (2009),PG-13,158 min,"Action, Adventure, Sci-Fi",5.8,49,"324,579"
.Conan the Barbarian(2011),R,113 min,"Action, Adventure, Fantasy",5.2,36,"90,161"
.Extinction(2018),,95 min,"Action, Drama, Sci-Fi",5.8,40,"35,512"
.The Dark Tower(2017),PG-13,95 min,"Action, Adventure, Fantasy",5.7,34,"103,666"
.Now You See Me 2(2016),PG-13,129 min,"Action, Adventure, Comedy",6.5,46,"210,366"
.Central Intelligence(2016),PG-13,107 min,"Action, Comedy, Crime",6.3,52,"134,897"
.The A-Team(2010),PG-13,117 min,"Action, Adventure, Comedy",6.8,47,"233,564"
.Taken(I) (2008),PG-13,94 min,"Action, Thriller",7.8,51,"534,759"
.The Maze Runner(2014),PG-13,113 min,"Action, Mystery, Sci-Fi",6.8,57,"382,087"
.War for the Planet of the Apes(2017),PG-13,140 min,"Action, Adventure, Drama",7.5,82,"196,412"
.Busanhaeng(2016),,118 min,"Action, Horror, Thriller",7.5,72,"104,939"
.The Hunger Games: Mockingjay - Part 2(2015),PG-13,137 min,"Action, Adventure, Sci-Fi",6.6,65,"246,768"
.American Assassin(2017),R,112 min,"Action, Thriller",6.2,45,"56,257"
.Adrift(I) (2018),PG-13,96 min,"Action, Adventure, Biography",6.6,56,"31,027"
.Hotel Artemis(2018),R,94 min,"Action, Crime, Drama",6.1,58,"26,638"
.Spider-Man 2(2004),PG-13,127 min,"Action, Adventure, Sci-Fi",7.3,83,"492,287"
.Thunderball(1965),PG,130 min,"Action, Adventure, Thriller",7.0,64,"94,359"
.The Last Airbender(2010),PG,103 min,"Action, Adventure, Family",4.1,20,"136,345"
.In Time(2011),PG-13,109 min,"Action, Crime, Drama",6.7,53,"342,956"
.The Mummy: Tomb of the Dragon Emperor(2008),PG-13,112 min,"Action, Adventure, Fantasy",5.2,31,"139,247"
.Allied(2016),R,124 min,"Action, Drama, Romance",7.1,60,"122,925"
.Kingdom of Heaven(2005),R,144 min,"Action, Adventure, Drama",7.2,63,"248,013"
.Snowpiercer(2013),R,126 min,"Action, Drama, Sci-Fi",7.1,84,"232,444"
.The Hunger Games: Mockingjay - Part 1(2014),PG-13,123 min,"Action, Adventure, Sci-Fi",6.7,64,"373,631"
.American Made(2017),R,115 min,"Action, Biography, Comedy",7.2,65,"125,992"
.Noah(2014),PG-13,138 min,"Action, Adventure, Drama",5.8,68,"227,159"
.Robin Hood(2010),PG-13,140 min,"Action, Adventure, Drama",6.7,53,"237,592"
.Austin Powers in Goldmember(2002),PG-13,94 min,"Action, Adventure, Comedy",6.2,62,"182,319"
.The Boondock Saints(1999),R,108 min,"Action, Crime, Thriller",7.8,44,"215,783"
.Mortal Kombat(1995),PG-13,101 min,"Action, Adventure, Fantasy",5.8,58,"92,718"
.The Foreigner(2017),R,113 min,"Action, Crime, Drama",7.0,55,"78,900"
.Dangal(2016),,161 min,"Action, Biography, Drama",8.5,No,"116,913"
.The Other Guys(2010),PG-13,107 min,"Action, Comedy, Crime",6.7,64,"219,058"
.The Bourne Supremacy(2004),PG-13,108 min,"Action, Mystery, Thriller",7.8,73,"403,536"
.Resident Evil(2002),R,100 min,"Action, Horror, Sci-Fi",6.7,33,"229,569"
.Warcraft(2016),PG-13,123 min,"Action, Adventure, Fantasy",6.9,32,"222,467"
.Star Wars: Episode III - Revenge of the Sith(2005),PG-13,140 min,"Action, Adventure, Fantasy",7.6,68,"631,336"
.The Count of Monte Cristo(2002),PG-13,131 min,"Action, Adventure, Drama",7.8,61,"118,985"
.Total Recall(I) (2012),PG-13,118 min,"Action, Adventure, Mystery",6.3,43,"226,587"
.Batman Forever(1995),PG-13,121 min,"Action, Adventure, Fantasy",5.4,51,"217,907"
.Pompeii(I) (2014),PG-13,105 min,"Action, Adventure, Drama",5.5,39,"99,262"
.Die Another Day(2002),PG-13,133 min,"Action, Adventure, Thriller",6.1,56,"190,007"
.Escape Plan(2013),R,115 min,"Action, Crime, Mystery",6.7,49,"209,411"
.Jack Reacher: Never Go Back(2016),PG-13,118 min,"Action, Thriller",6.1,47,"118,932"
.Batman & Robin(1997),PG-13,125 min,"Action, Sci-Fi",3.7,28,"215,753"
.Transformers: Age of Extinction(2014),PG-13,165 min,"Action, Adventure, Sci-Fi",5.7,32,"280,652"
.Lone Survivor(2013),R,121 min,"Action, Biography, Drama",7.5,60,"243,927"
.Star Trek Into Darkness(2013),PG-13,132 min,"Action, Adventure, Sci-Fi",7.7,72,"442,768"
.John Carter(2012),PG-13,132 min,"Action, Adventure, Sci-Fi",6.6,51,"237,054"
.The Punisher(2004),R,124 min,"Action, Crime, Drama",6.5,33,"141,209"
.Tomorrow Never Dies(1997),PG-13,119 min,"Action, Adventure, Thriller",6.5,52,"167,093"
.Pirates of the Caribbean: On Stranger Tides(2011),PG-13,136 min,"Action, Adventure, Fantasy",6.6,45,"442,091"
.Pacific Rim(2013),PG-13,131 min,"Action, Adventure, Sci-Fi",6.9,65,"439,446"
.Indiana Jones and the Kingdom of the Crystal Skull(2008),PG-13,122 min,"Action, Adventure",6.2,65,"388,037"
.The Losers(I) (2010),PG-13,97 min,"Action, Adventure, Crime",6.4,44,"82,945"
.Underworld: Blood Wars(2016),R,91 min,"Action, Adventure, Fantasy",5.8,23,"61,728"
.Waterworld(1995),PG-13,135 min,"Action, Adventure, Sci-Fi",6.2,56,"164,663"
.Assassin's Creed(2016),PG-13,115 min,"Action, Adventure, Sci-Fi",5.8,36,"163,879"
.The Lego Batman Movie(2017),PG,104 min,"Animation, Action, Comedy",7.3,75,"112,957"
.Looper(2012),R,113 min,"Action, Crime, Drama",7.4,84,"495,271"
.Wo hu cang long(2000),PG-13,120 min,"Action, Adventure, Fantasy",7.9,93,"238,174"
.The Expendables 3(2014),PG-13,126 min,"Action, Adventure, Thriller",6.1,35,"154,265"
.Robin Hood: Prince of Thieves(1991),,143 min,"Action, Adventure, Drama",6.9,51,"164,674"
.xXx: Return of Xander Cage(2017),PG-13,107 min,"Action, Adventure, Thriller",5.2,42,"76,622"
.Criminal(2016),R,113 min,"Action, Crime, Drama",6.3,36,"50,804"
.Ender's Game(2013),PG-13,114 min,"Action, Adventure, Fantasy",6.6,51,"209,668"
.Pirates of the Caribbean: At World's End(2007),PG-13,169 min,"Action, Adventure, Fantasy",7.1,50,"550,596"
.Jack Reacher(2012),PG-13,130 min,"Action, Crime, Thriller",7.0,50,"281,358"
.Mr. & Mrs. Smith(2005),PG-13,120 min,"Action, Comedy, Crime",6.5,55,"411,392"
.Kill Bill: Vol. 2(2004),R,137 min,"Action, Crime, Thriller",8.0,83,"605,716"
.Fast & Furious(2009),PG-13,107 min,"Action, Crime, Thriller",6.6,46,"239,579"
.Space Cowboys(2000),PG-13,130 min,"Action, Adventure, Thriller",6.4,73,"67,905"
.Wanted(2008),R,110 min,"Action, Crime, Fantasy",6.7,64,"336,761"
.The Hunt for Red October(1990),,135 min,"Action, Adventure, Thriller",7.6,58,"162,962"
.Mad Max 2(1981),,95 min,"Action, Adventure, Sci-Fi",7.6,77,"153,200"
.Rush(I) (2013),R,123 min,"Action, Biography, Drama",8.1,75,"386,837"
.Hancock(2008),PG-13,92 min,"Action, Drama, Fantasy",6.4,49,"406,591"
.Alien³(1992),R,114 min,"Action, Horror, Sci-Fi",6.4,59,"252,029"
.The Huntsman: Winter's War(2016),PG-13,114 min,"Action, Adventure, Drama",6.1,35,"86,020"
.The Pacifier(2005),PG,95 min,"Action, Comedy, Drama",5.6,30,"79,421"
.The Matrix Revolutions(2003),R,129 min,"Action, Sci-Fi",6.7,47,"410,679"
.The Rock(1996),R,136 min,"Action, Adventure, Thriller",7.4,58,"290,618"
.Olympus Has Fallen(2013),R,119 min,"Action, Thriller",6.5,41,"232,929"
.The Running Man(1987),,101 min,"Action, Sci-Fi, Thriller",6.7,45,"129,070"
.Master and Commander: The Far Side of the World(2003),PG-13,138 min,"Action, Adventure, Drama",7.4,81,"187,971"
.Clear and Present Danger(1994),PG-13,141 min,"Action, Crime, Drama",6.9,74,"80,658"
.Inferno(I) (2016),PG-13,121 min,"Action, Adventure, Crime",6.2,42,"135,906"
.Star Wars: Episode II - Attack of the Clones(2002),PG,142 min,"Action, Adventure, Fantasy",6.6,54,"566,532"
.Goldfinger(1964),PG,110 min,"Action, Adventure, Thriller",7.7,87,"157,175"
.Superman Returns(2006),PG-13,154 min,"Action, Adventure, Sci-Fi",6.1,72,"258,998"
.Kick-Ass 2(2013),R,103 min,"Action, Comedy, Crime",6.6,41,"235,326"
.The Last of the Mohicans(1992),R,112 min,"Action, Adventure, Drama",7.8,76,"134,602"
.Keanu(2016),R,100 min,"Action, Comedy, Crime",6.3,63,"40,592"
.Resident Evil: The Final Chapter(2016),R,107 min,"Action, Horror, Sci-Fi",5.6,49,"73,357"
.Superman(1978),PG,143 min,"Action, Adventure, Drama",7.3,80,"146,257"
.Near Dark(1987),,94 min,"Action, Crime, Drama",7.0,76,"29,661"
.On Her Majesty's Secret Service(1969),PG,142 min,"Action, Adventure, Thriller",6.8,61,"70,696"
.Lara Croft: Tomb Raider(2001),PG-13,100 min,"Action, Adventure, Fantasy",5.8,33,"183,898"
.They Live(1988),,94 min,"Action, Horror, Sci-Fi",7.3,54,"94,412"
.Morgan(2016),R,92 min,"Action, Horror, Sci-Fi",5.8,48,"34,738"
.Hercules(I) (2014),PG-13,98 min,"Action, Adventure, Fantasy",6.0,47,"136,135"
.2 Fast 2 Furious(2003),PG-13,107 min,"Action, Crime, Thriller",5.9,38,"228,169"
.Sherlock Holmes: A Game of Shadows(2011),PG-13,129 min,"Action, Adventure, Crime",7.5,48,"389,854"
.Fantastic Four(2015),PG-13,100 min,"Action, Adventure, Drama",4.3,27,"138,350"
.Fast Five(2011),PG-13,130 min,"Action, Crime, Thriller",7.3,66,"326,682"
.The Dirty Dozen(1967),,150 min,"Action, Adventure, War",7.8,73,"61,051"
.Allegiant(2016),PG-13,120 min,"Action, Adventure, Mystery",5.7,33,"92,856"
.The Magnificent Seven(1960),,128 min,"Action, Adventure, Western",7.8,74,"80,000"
.A View to a Kill(1985),,131 min,"Action, Adventure, Thriller",6.3,40,"79,287"
.The Living Daylights(1987),,130 min,"Action, Adventure, Thriller",6.7,60,"79,857"
.Ghostbusters II(1989),,108 min,"Action, Comedy, Fantasy",6.5,56,"165,694"
.The Wolverine(2013),PG-13,126 min,"Action, Adventure, Sci-Fi",6.7,61,"394,851"
.The Expendables(2010),R,103 min,"Action, Adventure, Thriller",6.5,45,"305,123"
.Terminator Salvation(2009),PG-13,115 min,"Action, Adventure, Sci-Fi",6.6,49,"317,479"
.Deepwater Horizon(2016),PG-13,107 min,"Action, Drama, History",7.1,68,"130,777"
.300: Rise of an Empire(2014),R,102 min,"Action, Fantasy, War",6.2,48,"259,982"
.From Russia with Love(1963),PG,115 min,"Action, Adventure, Thriller",7.4,85,"104,614"
.Teenage Mutant Ninja Turtles(1990),,93 min,"Action, Adventure, Comedy",6.8,51,"77,619"
.Beverly Hills Cop(1984),,105 min,"Action, Comedy, Crime",7.3,64,"147,321"
.Rise of the Planet of the Apes(2011),PG-13,105 min,"Action, Drama, Sci-Fi",7.6,68,"468,702"
.Free State of Jones(2016),R,139 min,"Action, Biography, Drama",6.9,53,"44,028"
.Masters of the Universe(1987),,106 min,"Action, Adventure, Fantasy",5.4,35,"33,150"
.Bad Boys(1995),R,119 min,"Action, Comedy, Crime",6.9,41,"204,469"
.Four Brothers(2005),R,109 min,"Action, Crime, Drama",6.9,49,"124,146"
.Free Fire(2016),R,91 min,"Action, Comedy, Crime",6.4,63,"34,951"
.Insurgent(2015),PG-13,119 min,"Action, Adventure, Sci-Fi",6.2,42,"196,771"
.Spy Kids(2001),PG,88 min,"Action, Adventure, Comedy",5.5,71,"98,193"
.Pride and Prejudice and Zombies(2016),PG-13,108 min,"Action, Horror, Romance",5.8,45,"45,298"
.Source Code(2011),PG-13,93 min,"Action, Drama, Sci-Fi",7.5,74,"447,458"
.The Bourne Legacy(2012),PG-13,135 min,"Action, Adventure, Thriller",6.7,61,"266,117"
.Armageddon(1998),PG-13,151 min,"Action, Adventure, Sci-Fi",6.7,42,"366,715"
.Live Free or Die Hard(2007),PG-13,128 min,"Action, Thriller",7.1,69,"368,663"
.The Bourne Ultimatum(2007),PG-13,115 min,"Action, Mystery, Thriller",8.0,85,"576,237"
.Dredd(2012),R,95 min,"Action, Crime, Sci-Fi",7.1,60,"232,518"
.The 5th Wave(2016),PG-13,112 min,"Action, Adventure, Drama",5.2,33,"89,311"
.Okja(2017),,120 min,"Action, Adventure, Drama",7.3,75,"69,573"
.The Time Machine(2002),PG-13,96 min,"Action, Adventure, Sci-Fi",5.9,42,"112,347"
.Body of Lies(2008),R,128 min,"Action, Drama, Thriller",7.1,57,"197,517"
.Pirates of the Caribbean: Dead Man's Chest(2006),PG-13,151 min,"Action, Adventure, Fantasy",7.3,53,"606,577"
.The World's End(2013),R,109 min,"Action, Comedy, Sci-Fi",7.0,81,"229,556"
.Big Trouble in Little China(1986),,99 min,"Action, Adventure, Comedy",7.3,53,"111,293"
.Despicable Me 3(2017),PG,89 min,"Animation, Action, Adventure",6.3,49,"88,404"
.The Last Samurai(2003),R,154 min,"Action, Drama, History",7.7,55,"366,273"
.Jungle(I) (2017),R,115 min,"Action, Adventure, Biography",6.7,48,"34,199"
.Journey 2: The Mysterious Island(2012),PG,94 min,"Action, Adventure, Comedy",5.8,41,"82,314"
.Doomsday(2008),R,108 min,"Action, Sci-Fi, Thriller",6.0,51,"68,323"
.Masterminds(I) (2016),PG-13,95 min,"Action, Comedy, Crime",5.8,47,"44,155"
.Patriots Day(2016),R,133 min,"Action, Crime, Drama",7.4,69,"74,395"
.Cliffhanger(1993),R,113 min,"Action, Adventure, Thriller",6.4,60,"110,174"
.The Man in the Iron Mask(I) (1998),PG-13,132 min,"Action, Adventure, Drama",6.5,48,"144,687"
.Licence to Kill(1989),PG-13,133 min,"Action, Adventure, Thriller",6.6,58,"85,103"
.Mission: Impossible - Ghost Protocol(2011),PG-13,132 min,"Action, Adventure, Thriller",7.4,73,"423,596"
.RED(2010),PG-13,111 min,"Action, Comedy, Crime",7.1,60,"269,210"
.No Escape(I) (2015),R,103 min,"Action, Thriller",6.8,38,"69,254"
.The Book of Eli(2010),R,118 min,"Action, Adventure, Drama",6.9,53,"268,057"
.'Crocodile' Dundee II(1988),,108 min,"Action, Adventure, Comedy",5.6,41,"49,695"
.In the Heart of the Sea(2015),PG-13,122 min,"Action, Adventure, Biography",6.9,47,"106,955"
.Lethal Weapon(1987),,109 min,"Action, Crime, Thriller",7.6,68,"217,487"
.Machete Kills(2013),R,107 min,"Action, Crime, Sci-Fi",5.6,41,"69,208"
.G.I. Joe: The Rise of Cobra(2009),PG-13,118 min,"Action, Adventure, Sci-Fi",5.8,32,"190,050"
.Howard the Duck(1986),,110 min,"Action, Adventure, Comedy",4.6,28,"39,181"
.First Blood(1982),,93 min,"Action, Adventure",7.7,61,"200,029"
.The League of Extraordinary Gentlemen(2003),PG-13,110 min,"Action, Adventure, Fantasy",5.8,30,"156,058"
.Prince of Persia: The Sands of Time(2010),PG-13,116 min,"Action, Adventure, Fantasy",6.6,50,"252,058"
.Deja Vu(2006),PG-13,126 min,"Action, Crime, Sci-Fi",7.1,59,"273,673"
.Gangster Squad(2013),R,113 min,"Action, Crime, Drama",6.7,40,"193,887"
.R.I.P.D.(2013),PG-13,96 min,"Action, Adventure, Comedy",5.6,25,"107,874"
.Dracula Untold(2014),PG-13,92 min,"Action, Drama, Fantasy",6.3,40,"162,846"
.The Spy Who Loved Me(1977),,125 min,"Action, Adventure, Thriller",7.1,55,"88,360"
.Maze Runner: The Scorch Trials(2015),PG-13,131 min,"Action, Sci-Fi, Thriller",6.3,43,"197,627"
.The Karate Kid(2010),PG,140 min,"Action, Drama, Family",6.2,61,"144,289"
.King Arthur(2004),PG-13,126 min,"Action, Adventure, Drama",6.3,46,"150,951"
.Brawl in Cell Block 99(2017),,132 min,"Action, Crime, Drama",7.1,79,"41,662"
.Contagion(2011),PG-13,106 min,"Action, Drama, Sci-Fi",6.6,70,"199,943"
.Cloudy with a Chance of Meatballs(2009),PG,90 min,"Animation, Action, Adventure",7.0,66,"183,508"
.The Island(2005),PG-13,136 min,"Action, Romance, Sci-Fi",6.9,50,"286,481"
.Twister(1996),PG-13,113 min,"Action, Adventure, Drama",6.3,68,"160,789"
.Kung Fu Panda(2008),PG,92 min,"Animation, Action, Adventure",7.6,73,"374,597"
.Men in Black II(2002),PG-13,88 min,"Action, Adventure, Comedy",6.1,49,"308,893"
.Predators(2010),R,107 min,"Action, Adventure, Sci-Fi",6.4,51,"197,664"
.Killer Elite(2011),R,116 min,"Action, Crime, Thriller",6.5,44,"116,942"
.Commando(1985),,90 min,"Action, Adventure, Thriller",6.7,51,"132,090"
.Terminator 3: Rise of the Machines(2003),R,109 min,"Action, Sci-Fi",6.3,66,"345,388"
.Into the Blue(2005),PG-13,110 min,"Action, Adventure, Crime",5.9,45,"69,582"
.Charlie's Angels(2000),PG-13,98 min,"Action, Adventure, Comedy",5.5,52,"161,628"
.Alexander(2004),R,175 min,"Action, Adventure, Biography",5.6,39,"153,344"
.Max Payne(2008),PG-13,100 min,"Action, Crime, Drama",5.4,31,"116,937"
.Bloodsport(1988),,92 min,"Action, Biography, Drama",6.8,29,"68,572"
.Chappie(2015),R,120 min,"Action, Crime, Drama",6.8,41,"211,343"
.Megamind(2010),PG,95 min,"Animation, Action, Comedy",7.3,63,"204,777"
.London Has Fallen(2016),R,99 min,"Action, Thriller",5.9,28,"122,567"
.Dawn of the Planet of the Apes(2014),PG-13,130 min,"Action, Adventure, Drama",7.6,79,"385,930"
.Enemy of the State(1998),R,132 min,"Action, Crime, Mystery",7.3,67,"211,901"
.Mission: Impossible(1996),PG-13,110 min,"Action, Adventure, Thriller",7.1,59,"355,161"
.Romancing the Stone(1984),,106 min,"Action, Adventure, Comedy",6.9,63,"74,761"
.Con Air(1997),R,115 min,"Action, Crime, Thriller",6.8,52,"254,883"
.Grimsby(2016),R,83 min,"Action, Adventure, Comedy",6.2,44,"80,362"
.Freddy vs. Jason(2003),R,97 min,"Action, Horror",5.8,37,"101,977"
.Alien: Resurrection(1997),R,109 min,"Action, Horror, Sci-Fi",6.2,63,"208,385"
.Cowboys & Aliens(2011),PG-13,119 min,"Action, Sci-Fi, Thriller",6.0,50,"194,289"
.Machete(2010),R,105 min,"Action, Crime, Thriller",6.6,60,"181,069"
.Live and Let Die(1973),,121 min,"Action, Adventure, Thriller",6.8,55,"86,691"
.Moonraker(1979),,126 min,"Action, Adventure, Sci-Fi",6.3,66,"81,068"
.Daredevil(2003),PG-13,103 min,"Action, Adventure, Crime",5.3,42,"196,064"
.Serbuan maut(2011),R,101 min,"Action, Thriller",7.6,73,"173,956"
.Legion(2010),R,100 min,"Action, Fantasy, Horror",5.2,32,"91,238"
.Keeping Up with the Joneses(2016),PG-13,105 min,"Action, Comedy",5.9,34,"50,657"
.Kôkaku Kidôtai(1995),,83 min,"Animation, Action, Crime",8.0,76,"113,454"
.Planet Terror(2007),,105 min,"Action, Comedy, Horror",7.1,No,"186,849"
.Pain & Gain(2013),R,129 min,"Action, Comedy, Crime",6.4,45,"186,012"
