Name,Certificate,Runtime,Genre,Rating,Metascore,Votes
.The Cave(2005),PG-13,97 min,"Action, Adventure, Horror",5.1,30,"32,676"
.Shanghai Knights(2003),PG-13,114 min,"Action, Adventure, Comedy",6.2,58,"93,195"
.Black Dynamite(2009),R,84 min,"Action, Comedy",7.4,65,"42,450"
.In the Name of the King: A Dungeon Siege Tale(2007),PG-13,127 min,"Action, Adventure, Fantasy",3.8,15,"41,920"
.El mariachi(1992),R,81 min,"Action, Crime, Thriller",6.9,73,"58,595"
.Death Sentence(2007),R,105 min,"Action, Crime, Thriller",6.8,36,"65,812"
00.The Siege(1998),R,116 min,"Action, Thriller",6.3,53,"64,263"
01.Chugyeogja(2008),,125 min,"Action, Crime, Thriller",7.9,64,"48,684"
02.Enemy Mine(1985),,108 min,"Action, Adventure, Drama",6.9,59,"39,667"
03.Superman IV: The Quest for Peace(1987),,90 min,"Action, Adventure, Family",3.7,24,"38,935"
04.Cirque du Freak: The Vampire's Assistant(2009),PG-13,109 min,"Action, Adventure, Fantasy",5.9,43,"40,023"
05.The Colony(I) (2013),,95 min,"Action, Horror, Sci-Fi",5.3,28,"40,352"
06.Outlander(2008),R,115 min,"Action, Adventure, Sci-Fi",6.3,40,"68,568"
07.Blues Brothers 2000(1998),PG-13,123 min,"Action, Comedy, Crime",4.8,No,"29,365"
08.Highlander II: The Quickening(1991),R,91 min,"Action, Adventure, Fantasy",4.1,31,"40,850"
09.The Specialist(1994),R,110 min,"Action, Crime, Drama",5.5,No,"57,782"
10.Transporter 3(2008),PG-13,104 min,"Action, Crime, Thriller",6.1,51,"145,770"
11.Vantage Point(2008),PG-13,90 min,"Action, Crime, Drama",6.6,40,"138,076"
12.The One(2001),PG-13,87 min,"Action, Sci-Fi, Thriller",5.9,25,"84,831"
13.TMNT(2007),PG,87 min,"Animation, Action, Adventure",6.3,41,"57,945"
14.Congo(1995),PG-13,109 min,"Action, Adventure, Mystery",5.1,22,"38,794"
15.Don 2(2011),,148 min,"Action, Crime, Thriller",7.1,49,"46,093"
16.The Rover(2014),R,103 min,"Action, Crime, Drama",6.4,64,"40,045"
17.Ong-bak(2003),R,108 min,"Action, Crime, Thriller",7.2,69,"67,022"
18.The Tuxedo(2002),PG-13,98 min,"Action, Comedy, Sci-Fi",5.4,30,"72,379"
19.Tropa de Elite(2007),R,115 min,"Action, Crime, Drama",8.1,33,"91,756"
20.The Dead Pool(1988),,91 min,"Action, Crime, Mystery",6.3,46,"36,453"
21.Bahubali: The Beginning(2015),,159 min,"Action, Drama",8.2,No,"92,028"
22.Whiteout(2009),R,101 min,"Action, Crime, Horror",5.5,No,"35,341"
23.Stealth(2005),PG-13,121 min,"Action, Adventure, Sci-Fi",5.0,35,"49,383"
24.Siu Lam juk kau(2001),PG,113 min,"Action, Comedy, Fantasy",7.3,68,"67,695"
25.Yi dai zong shi(2013),PG-13,130 min,"Action, Biography, Drama",6.6,73,"28,481"
26.Star Trek V: The Final Frontier(1989),,107 min,"Action, Adventure, Fantasy",5.5,43,"51,082"
27.Alex Cross(2012),PG-13,101 min,"Action, Crime, Mystery",5.1,30,"30,778"
28.Banlieue 13(2004),R,84 min,"Action, Crime, Sci-Fi",7.2,70,"62,255"
29.Ride Along(2014),PG-13,99 min,"Action, Comedy, Crime",6.2,41,"93,170"
30.Heist(2001),R,109 min,"Action, Crime, Drama",6.5,66,"30,944"
31.Harry Brown(2009),R,103 min,"Action, Crime, Drama",7.2,55,"80,375"
32.Red Planet(2000),PG-13,106 min,"Action, Sci-Fi, Thriller",5.7,34,"52,167"
33.Ironclad(2011),R,121 min,"Action, Adventure, Drama",6.2,42,"38,157"
34.The Omega Man(1971),,98 min,"Action, Sci-Fi, Thriller",6.6,56,"26,420"
35.Big Momma's House(2000),PG-13,99 min,"Action, Comedy, Crime",5.1,33,"75,368"
36.Kung Pow: Enter the Fist(2002),PG-13,81 min,"Action, Comedy",6.2,14,"41,326"
37.Batman: The Killing Joke(2016),R,76 min,"Animation, Action, Crime",6.5,No,"42,144"
38.Star Trek III: The Search for Spock(1984),,105 min,"Action, Adventure, Sci-Fi",6.7,56,"67,937"
39.After the Sunset(2004),PG-13,97 min,"Action, Comedy, Crime",6.3,38,"41,989"
40.Around the World in 80 Days(2004),PG,120 min,"Action, Adventure, Comedy",5.9,49,"78,224"
41.Broken Arrow(1996),R,108 min,"Action, Adventure, Thriller",6.0,61,"85,135"
42.Autómata(I) (2014),R,109 min,"Action, Sci-Fi, Thriller",6.1,37,"50,464"
43.Flyboys(2006),PG-13,140 min,"Action, Adventure, Drama",6.5,47,"39,225"
44.Unleashed(2005),R,103 min,"Action, Crime, Drama",7.0,58,"93,382"
45.Above the Law(1988),,99 min,"Action, Crime, Drama",6.0,45,"26,052"
46.Brick Mansions(2014),PG-13,90 min,"Action, Crime",5.7,40,"37,216"
47.Miss Congeniality 2: Armed & Fabulous(2005),PG-13,115 min,"Action, Comedy, Crime",5.1,34,"62,877"
48.Jûbê ninpûchô(1993),,94 min,"Animation, Action, Adventure",7.9,No,"31,120"
49.Yôjinbô(1961),,110 min,"Action, Drama, Thriller",8.3,No,"95,135"
50.Executive Decision(1996),R,133 min,"Action, Adventure, Thriller",6.4,62,"46,205"
51.Reindeer Games(2000),R,104 min,"Action, Adventure, Crime",5.7,37,"35,185"
52.The Net(1995),PG-13,114 min,"Action, Crime, Drama",5.9,51,"55,684"
53.Cats & Dogs(2001),PG,87 min,"Action, Comedy, Family",5.1,47,"52,380"
54.Dalkomhan insaeng(2005),,120 min,"Action, Drama",7.6,No,"31,151"
55.Chi bi(2008),R,146 min,"Action, Adventure, Drama",7.4,73,"41,039"
56.The Hills Have Eyes II(2007),R,89 min,"Action, Horror, Thriller",5.1,32,"56,595"
57.Man of Tai Chi(2013),R,105 min,"Action, Drama",6.1,52,"32,498"
58.Loaded Weapon 1(1993),PG-13,84 min,"Action, Comedy, Crime",6.1,No,"41,443"
59.Final Fantasy: The Spirits Within(2001),PG-13,106 min,"Animation, Action, Adventure",6.4,49,"77,564"
60.Blood Work(2002),R,110 min,"Action, Crime, Drama",6.4,64,"39,110"
61.Red Heat(1988),,104 min,"Action, Comedy, Crime",6.1,61,"58,244"
62.Assassins(1995),R,132 min,"Action, Crime, Thriller",6.3,No,"72,015"
63.Red Tails(2012),PG-13,125 min,"Action, Adventure, Drama",5.9,46,"31,612"
64.The Spy Next Door(2010),PG,94 min,"Action, Comedy, Family",5.5,27,"36,283"
65.Feast(2005),R,95 min,"Action, Comedy, Horror",6.3,43,"27,954"
66.Windtalkers(2002),R,134 min,"Action, Drama, War",6.0,51,"61,825"
67.Firestarter(1984),,114 min,"Action, Horror, Sci-Fi",6.0,50,"26,632"
68.The Transformers: The Movie(1986),,84 min,"Animation, Action, Adventure",7.3,No,"35,344"
69.The Devil's Own(1997),R,111 min,"Action, Crime, Drama",6.1,53,"53,054"
70.Get Carter(2000),R,102 min,"Action, Crime, Drama",5.1,24,"30,539"
71.Raw Deal(1986),R,106 min,"Action, Crime, Thriller",5.5,44,"27,289"
72.Magnum Force(1973),,124 min,"Action, Crime, Mystery",7.2,58,"50,569"
73.Last Man Standing(1996),R,101 min,"Action, Crime, Drama",6.4,No,"49,768"
74.Big Game(2014),PG-13,90 min,"Action, Adventure, Crime",5.4,53,"28,282"
75.A Man Apart(2003),R,109 min,"Action, Crime, Drama",6.1,36,"42,099"
76.Yip Man 2(2010),R,108 min,"Action, Drama, Sport",7.6,67,"85,387"
77.Alan Partridge: Alpha Papa(2013),R,90 min,"Action, Comedy, Crime",6.9,66,"27,720"
78.War(2007),R,103 min,"Action, Crime, Thriller",6.3,36,"80,336"
79.Boksuneun naui geot(2002),R,129 min,"Action, Drama, Thriller",7.7,56,"55,454"
80.Machine Gun Preacher(2011),R,129 min,"Action, Biography, Crime",6.8,43,"59,642"
81.Hard to Kill(1990),,96 min,"Action, Crime, Drama",5.8,41,"25,179"
82.Son of Rambow(2007),PG-13,96 min,"Action, Adventure, Comedy",7.0,66,"29,444"
83.Sudden Impact(1983),,117 min,"Action, Crime, Thriller",6.6,52,"36,668"
84.The Big Hit(1998),R,91 min,"Action, Comedy, Crime",6.1,31,"26,948"
85.Mighty Joe Young(1998),PG,114 min,"Action, Adventure, Family",5.6,51,"25,771"
86.Ride Along 2(2016),PG-13,102 min,"Action, Comedy",5.9,32,"47,733"
87.The Getaway(1972),,123 min,"Action, Crime, Thriller",7.5,55,"25,005"
88.Dag II(2016),,135 min,"Action, Drama, War",9.3,No,"99,922"
89.Blue Streak(1999),PG-13,93 min,"Action, Comedy, Crime",6.3,46,"68,432"
90.Virtuosity(1995),R,106 min,"Action, Crime, Sci-Fi",5.6,39,"26,086"
91.G-Force(2009),PG,88 min,"Animation, Action, Adventure",5.1,41,"38,586"
92.Dungeons & Dragons(2000),PG-13,107 min,"Action, Adventure, Fantasy",3.7,14,"30,143"
93.The Machine(I) (2013),R,91 min,"Action, Drama, Sci-Fi",6.1,52,"28,562"
94.Bulletproof Monk(2003),PG-13,104 min,"Action, Comedy, Fantasy",5.5,40,"45,652"
95.Double Team(1997),R,93 min,"Action, Comedy, Sci-Fi",4.7,No,"28,907"
96.Breakdown(I) (1997),R,93 min,"Action, Crime, Drama",6.9,73,"43,935"
97.The Sentinel(2006),PG-13,108 min,"Action, Crime, Thriller",6.1,49,"45,638"
98.Jûsan-nin no shikaku(2010),R,141 min,"Action, Adventure, Drama",7.6,84,"57,740"
99.Babylon A.D.(2008),PG-13,90 min,"Action, Adventure, Sci-Fi",5.6,26,"89,187"
00.Killing Season(2013),R,91 min,"Action, Drama, Thriller",5.4,25,"33,203"
01.The Last Legion(2007),PG-13,101 min,"Action, Adventure, War",5.4,37,"32,423"
02.Flight of the Phoenix(2004),PG-13,113 min,"Action, Adventure, Drama",6.1,47,"49,463"
03.Hot Pursuit(2015),PG-13,87 min,"Action, Comedy, Crime",5.1,31,"44,285"
04.Premium Rush(2012),PG-13,91 min,"Action, Crime, Thriller",6.5,66,"104,652"
05.The Cold Light of Day(2012),PG-13,93 min,"Action, Thriller",4.9,22,"32,773"
06.Beverly Hills Cop III(1994),R,104 min,"Action, Comedy, Crime",5.5,16,"69,841"
07.Teenage Mutant Ninja Turtles III(1993),PG,96 min,"Action, Adventure, Comedy",4.8,40,"28,362"
08.Jimmy Neutron: Boy Genius(2001),,82 min,"Animation, Action, Adventure",6.0,65,"27,889"
09.House of the Dead(2003),R,90 min,"Action, Adventure, Horror",2.0,15,"34,481"
10.Driven(2001),PG-13,116 min,"Action, Drama, Sport",4.6,29,"37,333"
11.Striking Distance(1993),R,102 min,"Action, Crime, Mystery",5.8,No,"37,618"
12.Welcome to the Punch(2013),R,99 min,"Action, Crime, Thriller",6.1,49,"30,371"
13.Huo yuanjia(2006),PG-13,104 min,"Action, Biography, Drama",7.7,70,"68,737"
14.Species II(1998),R,93 min,"Action, Horror, Sci-Fi",4.3,19,"25,355"
15.Beverly Hills Ninja(1997),PG-13,88 min,"Action, Comedy",5.5,27,"35,270"
16.Mongol(2007),R,126 min,"Action, Adventure, Biography",7.3,74,"41,903"
17.Timecop(1994),R,99 min,"Action, Crime, Sci-Fi",5.9,48,"51,117"
18.Zui quan(1978),PG-13,111 min,"Action, Comedy",7.6,No,"31,600"
19.Exit Wounds(2001),R,101 min,"Action, Comedy, Crime",5.5,39,"30,099"
20.Alone in the Dark(2005),R,96 min,"Action, Horror, Sci-Fi",2.3,9M,"40,187"
21.The Marine(2006),PG-13,92 min,"Action, Drama, Thriller",4.7,45,"30,578"
22.Ghost Dog: The Way of the Samurai(1999),R,116 min,"Action, Crime, Drama",7.5,67,"78,823"
23.The Replacement Killers(1998),R,87 min,"Action, Crime, Thriller",6.1,42,"25,406"
24.The Double(I) (2011),PG-13,98 min,"Action, Crime, Drama",5.9,37,"26,805"
25.Beneath the Planet of the Apes(1970),,95 min,"Action, Adventure, Sci-Fi",6.1,46,"38,463"
26.Dragon: The Bruce Lee Story(1993),PG-13,120 min,"Action, Biography, Drama",7.0,No,"25,049"
27.Celda 211(2009),,113 min,"Action, Crime, Drama",7.7,No,"58,884"
28.Murder at 1600(1997),R,107 min,"Action, Crime, Drama",6.1,47,"26,532"
29.Seeking Justice(2011),R,105 min,"Action, Crime, Drama",6.2,38,"42,587"
30.The 51st State(2001),R,93 min,"Action, Comedy, Crime",6.3,23,"45,833"
31.Astro Boy(2009),PG,94 min,"Animation, Action, Comedy",6.3,53,"30,151"
32.16 Blocks(2006),PG-13,102 min,"Action, Crime, Drama",6.6,63,"121,097"
33.Cradle 2 the Grave(2003),R,101 min,"Action, Crime, Drama",5.8,36,"38,828"
34.Paul Blart: Mall Cop 2(2015),PG,94 min,"Action, Comedy, Crime",4.4,13,"30,357"
35.Undisputed(2002),R,94 min,"Action, Crime, Drama",6.2,58,"26,518"
36.L'immortel(2010),,117 min,"Action, Crime, Thriller",6.7,No,"30,042"
37.Kangaroo Jack(2003),PG,89 min,"Action, Adventure, Comedy",4.4,16,"26,747"
38.Baahubali 2: The Conclusion(2017),,167 min,"Action, Drama",8.3,No,"64,275"
39.Passenger 57(1992),R,84 min,"Action, Crime, Thriller",5.9,No,"41,774"
40.Bulletproof(1996),R,84 min,"Action, Comedy, Crime",5.8,30,"32,790"
41.The Recruit(2003),PG-13,115 min,"Action, Thriller",6.6,56,"123,487"
"42.Tomorrow, When the War Began(2010)",R,103 min,"Action, Adventure, Drama",6.2,54,"29,071"
43.Star Wars: The Clone Wars(2008),PG,98 min,"Animation, Action, Adventure",5.9,35,"49,812"
44.The Peacemaker(1997),R,124 min,"Action, Thriller",5.9,43,"50,813"
45.Bandidas(2006),PG-13,93 min,"Action, Comedy, Crime",5.7,No,"32,080"
46.Fortress(1992),R,95 min,"Action, Crime, Sci-Fi",5.9,No,"25,784"
47.Chain Reaction(1996),PG-13,107 min,"Action, Drama, Sci-Fi",5.6,No,"44,788"
48.Nothing to Lose(1997),R,98 min,"Action, Adventure, Comedy",6.7,No,"40,955"
49.Traitor(2008),PG-13,114 min,"Action, Crime, Drama",7.0,60,"52,863"
50.Undercover Brother(2002),PG-13,86 min,"Action, Comedy",5.8,69,"31,799"
51.Stolen(2012),R,96 min,"Action, Crime, Drama",5.5,43,"41,044"
52.The Enforcer(1976),,96 min,"Action, Crime, Thriller",6.8,58,"37,494"
53.Man cheng jin dai huang jin jia(2006),R,111 min,"Action, Drama, Romance",7.0,70,"39,901"
54.Lat sau san taam(1992),R,128 min,"Action, Crime, Drama",7.9,No,"43,198"
55.Wild Target(2010),PG-13,98 min,"Action, Comedy, Crime",6.8,41,"33,663"
56.The Brothers Bloom(2008),PG-13,114 min,"Action, Adventure, Comedy",6.8,55,"46,047"
57.I Spy(2002),PG-13,97 min,"Action, Adventure, Comedy",5.4,35,"45,919"
58.National Security(2003),PG-13,88 min,"Action, Comedy, Crime",5.6,31,"43,869"
59.Torque(2004),PG-13,84 min,"Action, Comedy, Crime",4.1,41,"25,712"
60.The Fan(1996),R,116 min,"Action, Drama, Sport",5.8,32,"43,077"
61.Hobo with a Shotgun(2011),,86 min,"Action, Comedy, Horror",6.1,55,"41,338"
62.Bird on a Wire(1990),,110 min,"Action, Comedy",5.9,36,"36,300"
63.Tropa de Elite 2: O Inimigo Agora é Outro(2010),,115 min,"Action, Crime, Drama",8.1,71,"74,515"
64.Hung fan kui(1995),R,104 min,"Action, Comedy, Crime",6.8,61,"35,327"
65.The General(1926),,67 min,"Action, Adventure, Comedy",8.2,No,"70,775"
66.Ladder 49(2004),PG-13,115 min,"Action, Drama, Thriller",6.5,47,"52,237"
67.Batman: Mask of the Phantasm(1993),PG,76 min,"Animation, Action, Adventure",7.9,No,"37,724"
68.K-9(1989),,101 min,"Action, Comedy, Crime",6.0,44,"29,248"
69.Bad Company(2002),PG-13,116 min,"Action, Adventure, Comedy",5.6,37,"42,859"
70.The Skulls(2000),PG-13,106 min,"Action, Crime, Drama",5.6,24,"29,378"
71.Proof of Life(2000),R,135 min,"Action, Drama, Thriller",6.2,45,"52,675"
72.Spy Hard(1996),PG-13,81 min,"Action, Comedy",5.3,25,"33,701"
73.Sudden Death(1995),R,111 min,"Action, Crime, Thriller",5.7,No,"29,583"
74.Tom yum goong(2005),R,111 min,"Action, Crime, Drama",7.1,52,"33,162"
75.Banlieue 13: Ultimatum(2009),R,101 min,"Action, Crime, Thriller",6.5,64,"40,847"
76.Assault on Precinct 13(2005),R,109 min,"Action, Crime, Drama",6.3,54,"70,546"
77.The Medallion(2003),PG-13,88 min,"Action, Comedy, Fantasy",5.2,38,"35,791"
78.Baby(I) (2015),,159 min,"Action, Thriller",8.0,No,"47,600"
79.15 Minutes(2001),R,120 min,"Action, Crime, Drama",6.1,34,"46,218"
80.Haider(2014),,160 min,"Action, Crime, Drama",8.1,No,"45,377"
81.Money Train(1995),R,110 min,"Action, Comedy, Crime",5.6,No,"36,084"
82.Rising Sun(1993),R,125 min,"Action, Crime, Drama",6.2,56,"39,206"
83.Dip huet seung hung(1989),R,111 min,"Action, Crime, Drama",7.8,No,"42,719"
84.Hard Rain(1998),R,97 min,"Action, Crime, Drama",5.8,36,"30,132"
85.Armored(2009),PG-13,88 min,"Action, Crime, Thriller",5.7,50,"28,476"
86.Zatôichi(2003),R,116 min,"Action, Comedy, Crime",7.6,75,"44,650"
87.Memphis Belle(1990),,107 min,"Action, Drama, War",6.9,No,"25,057"
88.The Pink Panther 2(2009),PG,92 min,"Action, Adventure, Comedy",5.6,36,"38,701"
89.Antitrust(2001),PG-13,105 min,"Action, Crime, Drama",6.1,31,"27,270"
90.Cowboy Bebop: Tengoku no tobira(2001),,115 min,"Animation, Action, Crime",7.9,61,"38,497"
91.Thick as Thieves(I) (2009),R,104 min,"Action, Crime, Thriller",6.0,No,"31,777"
92.Joheunnom nabbeunnom isanghannom(2008),R,139 min,"Action, Adventure, Western",7.3,69,"30,347"
93.Der Baader Meinhof Komplex(2008),R,150 min,"Action, Biography, Crime",7.4,76,"33,286"
94.Ngo si seoi(1998),PG-13,120 min,"Action, Adventure, Comedy",6.8,No,"33,256"
95.Main Hoon Na(2004),,179 min,"Action, Comedy, Drama",7.0,No,"28,954"
96.Race 3(2018),,160 min,"Action, Thriller",2.1,No,"28,386"
97.Wasabi(2001),R,94 min,"Action, Drama, Comedy",6.7,53,"34,045"
98.Bajrangi Bhaijaan(2015),,163 min,"Action, Comedy, Drama",8.0,No,"62,491"
99.Sultan(2016),,170 min,"Action, Drama, Sport",7.1,No,"32,711"
00.Nochnoy dozor(2004),R,114 min,"Action, Fantasy, Horror",6.5,58,"50,366"
01.Universal Soldier: The Return(1999),R,83 min,"Action, Sci-Fi",4.2,24,"26,377"
02.Baiohazâdo: Dijenerêshon(2008),R,97 min,"Animation, Action, Horror",6.5,No,"27,359"
03.Hollywood Homicide(2003),PG-13,116 min,"Action, Comedy, Crime",5.3,47,"34,093"
04.Escape from the Planet of the Apes(1971),,98 min,"Action, Sci-Fi",6.3,69,"29,018"
05.Fainaru fantajî sebun adobento chirudoren(2005),PG-13,101 min,"Animation, Action, Adventure",7.3,No,"52,999"
06.Fighting(2009),PG-13,105 min,"Action, Drama, Sport",5.6,61,"30,478"
07.Sherlock Jr.(1924),,45 min,"Action, Comedy, Romance",8.2,No,"32,172"
08.Showtime(2002),PG-13,95 min,"Action, Comedy, Crime",5.5,32,"57,237"
09.Vampire Hunter D: Bloodlust(2000),R,103 min,"Animation, Action, Fantasy",7.7,62,"26,491"
10.Jui kuen II(1994),R,102 min,"Action, Comedy",7.6,74,"39,668"
11.L'instinct de mort(2008),R,113 min,"Action, Biography, Crime",7.6,71,"29,886"
12.Another 48 Hrs.(1990),,93 min,"Action, Comedy, Crime",5.8,23,"35,065"
13.Don(I) (2006),,171 min,"Action, Crime, Thriller",7.2,No,"31,497"
14.Battle for the Planet of the Apes(1973),,93 min,"Action, Sci-Fi",5.5,40,"26,659"
15.The Tournament(2009),R,95 min,"Action, Thriller",6.1,No,"32,847"
16.Dhoom:3(2013),,172 min,"Action, Thriller",5.4,61,"40,113"
17.Taegukgi hwinalrimyeo(2004),R,140 min,"Action, Drama, War",8.1,64,"35,454"
18.Money Talks(1997),R,97 min,"Action, Comedy, Crime",6.2,No,"25,876"
19.Spartan(2004),R,106 min,"Action, Crime, Drama",6.6,60,"28,182"
20.Om Shanti Om(2007),,162 min,"Action, Drama, Musical",6.7,No,"34,818"
21.Taxi 2(2000),,88 min,"Action, Comedy, Crime",6.5,No,"47,113"
22.12 Rounds(2009),PG-13,108 min,"Action, Crime, Thriller",5.6,38,"25,657"
23.JCVD(2008),R,97 min,"Action, Comedy, Crime",7.2,64,"36,011"
24.Raees(2017),,143 min,"Action, Crime, Drama",6.9,No,"36,326"
25.Dilwale(2015),,158 min,"Action, Comedy, Romance",5.2,No,"28,614"
26.Sanjuro(1962),,96 min,"Action, Crime, Drama",8.1,No,"27,312"
27.Nick of Time(1995),R,90 min,"Action, Crime, Drama",6.3,No,"36,391"
28.Conquest of the Planet of the Apes(1972),,88 min,"Action, Sci-Fi",6.1,49,"27,691"
29.Jodhaa Akbar(2008),,213 min,"Action, Drama, History",7.6,69,"26,452"
30.Bangkok Dangerous(2008),R,99 min,"Action, Crime, Thriller",5.4,24,"52,557"
31.Gunday(2014),,152 min,"Action, Drama, Romance",2.2,No,"56,244"
32.Dnevnoy dozor(2006),R,132 min,"Action, Fantasy, Horror",6.5,59,"32,027"
33.Paan Singh Tomar(2012),,135 min,"Action, Biography, Crime",8.2,No,"29,034"
34.Yip Man chin chyun(2010),,100 min,"Action, Biography, Drama",7.1,No,"29,242"
35.Taxi 3(2003),,84 min,"Action, Comedy, Crime",5.8,No,"36,999"
36.Mic Macs à Tire-Larigot(2009),R,105 min,"Action, Comedy, Crime",7.2,62,"27,320"
37.Happy New Year(I) (2014),,180 min,"Action, Comedy, Music",5.1,No,"31,257"
38.Chennai Express(2013),,141 min,"Action, Comedy",6.0,45,"44,327"
39.L'ennemi public n°1(2008),R,133 min,"Action, Biography, Crime",7.5,72,"26,469"
40.Ra.One(2011),,156 min,"Action, Adventure, Sci-Fi",4.8,60,"35,351"
41.The Art of War(2000),R,117 min,"Action, Adventure, Crime",5.7,30,"27,278"
42.Fan(I) (2016),,138 min,"Action, Drama, Thriller",7.1,No,"38,657"
43.Waar(2013),,130 min,"Action, Crime, Thriller",8.1,No,"28,888"
44.Fetih 1453(2012),,162 min,"Action, Drama, History",7.1,No,"54,490"
45.Ong Bak 2(2008),R,98 min,Action,6.2,47,"27,524"
46.Sholay(1975),,198 min,"Action, Adventure, Comedy",8.2,No,"45,822"
47.1 - Nenokkadine(2014),,170 min,"Action, Mystery, Thriller",8.3,No,"40,847"
48.Nefes: Vatan Sagolsun(2009),,128 min,"Action, Drama, Thriller",8.1,No,"29,325"
49.Ek Tha Tiger(2012),,132 min,"Action, Romance, Thriller",5.5,No,"25,997"
50.Redirected(2014),,99 min,"Action, Comedy, Crime",6.7,No,"32,564"
